date,open,high,low,close,volume,source,donchian_upper,donchian_lower,atr,breakout_long,breakout_short
2023-07-28,175.8001700275204,176.75347219805957,175.76171648153786,176.34517212956214,6909851,synthetic,177.63895298979048,168.57526503884839,2.4148207763488787,False,False
2023-07-31,176.26725244734408,178.90361062503922,175.5916803749748,177.8455723871755,9556736,synthetic,177.63895298979048,168.57526503884839,2.4789000244714177,True,False
2023-08-01,177.62820582511245,178.7481385288113,176.0817263174025,178.26415684984534,6135259,synthetic,178.90361062503922,169.34954735420683,2.4922937521098008,False,False
2023-08-02,178.36261857457794,179.5584812700072,178.21352163292104,179.45414270128052,11429519,synthetic,178.90361062503922,169.34954735420683,2.4103413153223983,True,False
2023-08-03,179.8581244445609,180.49258920127184,177.51352642253403,179.61153148546433,7326639,synthetic,179.5584812700072,170.9194231928812,2.450964276994928,True,False
2023-08-04,179.55414218029108,181.4500295976991,179.4829657038704,180.1457737070169,10617345,synthetic,180.49258920127184,171.11270810509117,2.4163999639116263,False,False
2023-08-07,179.87097318509274,182.039297400453,179.46608951880472,181.26672862563015,7318757,synthetic,181.4500295976991,171.11270810509117,2.427600529464244,False,False
2023-08-08,181.40946957496573,182.04936595534994,177.82947107887836,178.83057554576672,10535934,synthetic,182.039297400453,171.11270810509117,2.5556215542504828,False,False
2023-08-09,179.12396731935286,180.58258552636707,177.79840158099967,178.33366864139478,8179253,synthetic,182.04936595534994,171.11270810509117,2.571947439330263,False,False
2023-08-10,178.678294631667,180.5835635863733,177.26500973140102,177.585082107277,5437436,synthetic,182.04936595534994,171.11270810509117,2.6252764690189774,False,False
2023-08-11,177.36685411426646,177.48674472432944,175.98627777187338,176.558293546189,6332936,synthetic,182.04936595534994,171.11270810509117,2.5519570309035955,False,False
2023-08-14,176.51671290200022,178.40031013336653,175.97231089469133,176.14179819687695,9784074,synthetic,182.04936595534994,171.11270810509117,2.5431029028872816,False,False
2023-08-15,176.2451045656461,178.92545778254214,176.16945065045863,178.69015085047036,6351052,synthetic,182.04936595534994,171.11270810509117,2.5602855230857036,False,False
2023-08-16,178.69167469201147,179.1458657821856,176.10518734874478,177.27639446949345,6927228,synthetic,182.04936595534994,171.11270810509117,2.594599302396784,False,False
2023-08-17,177.69032802819257,179.26252884615218,177.09641291344101,178.94840623777353,8792170,synthetic,182.04936595534994,171.11270810509117,2.56399334741924,False,False
2023-08-18,178.65650611352558,178.74551533957958,175.22814336005374,176.16728059476495,6771340,synthetic,182.04936595534994,174.02188864549103,2.6465840281549937,False,False
2023-08-21,176.3835074650007,176.5951173018438,174.76980003632912,175.65252094568675,5902141,synthetic,182.04936595534994,174.19030890981267,2.587922116537829,False,False
2023-08-22,175.77470421165143,177.16220839771646,175.4863436615931,175.96475122602564,9370085,synthetic,182.04936595534994,174.19030890981267,2.5227751607939375,False,False
2023-08-23,175.87603772144962,177.3212934028495,172.95387346792597,176.98430803189865,9822279,synthetic,182.04936595534994,174.25363478962637,2.654535501803194,False,False
2023-08-24,177.08035556123275,181.9065628210384,175.35008232067642,178.2201579022366,10131338,synthetic,182.04936595534994,172.95387346792597,2.9332458588431067,False,False
2023-08-25,178.3342761553273,180.0901986137346,177.158990551831,179.60395021828134,11607629,synthetic,182.04936595534994,172.95387346792597,2.9331003019188557,False,False
2023-08-28,179.42267419593028,180.81683090433236,178.56436743410666,179.05573090026493,5871457,synthetic,182.04936595534994,172.95387346792597,2.8844833853693452,False,False
2023-08-29,179.62495636120798,179.6269114970228,177.9051168988556,178.31762756861895,7987569,synthetic,182.04936595534994,172.95387346792597,2.8014341862834784,False,False
2023-08-30,178.72627879787134,179.94552533681988,177.7106209259743,179.811951323228,6637968,synthetic,182.04936595534994,172.95387346792597,2.7609677737522005,False,False
2023-08-31,179.78398624136207,179.82028353097394,178.14085946543128,179.52994691679282,11307737,synthetic,182.04936595534994,172.95387346792597,2.6837146517372337,False,False
2023-09-01,179.464847943778,180.22000617087946,176.49130745916145,177.421103312136,8778543,synthetic,182.04936595534994,172.95387346792597,2.7583563703072893,False,False
2023-09-04,177.42980718702398,177.7142806088157,175.4674197300315,175.57311385999625,5688216,synthetic,182.04936595534994,172.95387346792597,2.7218209780556393,False,False
2023-09-05,175.6286381085034,176.24281282744502,173.109040593566,174.09578688970652,9845034,synthetic,182.04936595534994,172.95387346792597,2.75124606775731,False,False
2023-09-06,173.83876724217185,176.05296399510047,173.43237908362048,174.95721701157396,5300703,synthetic,181.9065628210384,172.95387346792597,2.7419131280232163,False,False
2023-09-07,174.60587056921995,175.67547185482468,174.1471704938984,175.23454991301642,6919208,synthetic,181.9065628210384,172.95387346792597,2.655226573230579,False,False
2023-09-08,174.85436367154796,176.65313555372518,174.12515730387338,176.42360156144136,10049582,synthetic,181.9065628210384,172.95387346792597,2.646137407274952,False,False
2023-09-11,176.51721949603748,177.149680380513,174.3553657625512,175.7546287600712,8542036,synthetic,181.9065628210384,172.95387346792597,2.6567214937525834,False,False
2023-09-12,175.8370937662814,176.36209590909036,175.35579899348429,176.06003098707643,10327151,synthetic,181.9065628210384,172.95387346792597,2.5388340238849754,False,False
2023-09-13,176.27727085991913,178.63169495926905,174.48398068097308,177.14602471918374,8998328,synthetic,181.9065628210384,172.95387346792597,2.65375404205719,False,False
2023-09-14,177.4761478491422,177.58656185382392,176.31773828587598,176.67103359850964,10901407,synthetic,181.9065628210384,172.95387346792597,2.5548304367636727,False,False
2023-09-15,176.86305191403292,177.59939607990702,176.73193214518855,177.47746650541498,8937961,synthetic,181.9065628210384,172.95387346792597,2.4386541542375095,False,False
2023-09-18,177.68468215280956,177.74440215411266,175.68346736132233,176.41287608578992,5397723,synthetic,181.9065628210384,172.95387346792597,2.4116741998484255,False,False
2023-09-19,176.30924051548175,176.94288429439086,175.84760212676264,175.85058637556847,5498831,synthetic,181.9065628210384,172.95387346792597,2.3176461975469826,False,False
2023-09-20,175.93538193582143,176.60375908210358,174.8866923517734,175.25914455764078,10438349,synthetic,181.9065628210384,172.95387346792597,2.2747476641743534,False,False
2023-09-21,175.4470015082498,175.82383283708097,172.11774818487504,173.33119344601147,5270211,synthetic,181.9065628210384,173.109040593566,2.3769860204623234,False,False
2023-09-22,173.68553005220116,174.66653880420648,172.05575038943093,174.1720719819311,7635771,synthetic,180.81683090433236,172.11774818487504,2.393686191484697,False,False
2023-09-25,173.91408652693607,174.92083725032887,173.3912412689174,173.4425446913996,5112726,synthetic,180.81683090433236,172.05575038943093,2.331965462193752,False,False
2023-09-26,173.3752235560736,173.83566175880205,172.76609053011035,173.50432787318354,7123363,synthetic,180.22000617087946,172.05575038943093,2.2417944455150343,False,False
2023-09-27,173.5879097737071,174.64816899960942,173.18457671113265,174.3357901206066,9165959,synthetic,180.22000617087946,172.05575038943093,2.1862085771551585,False,False
2023-09-28,174.48803561470925,177.20740197752812,174.127513551612,175.1146121320086,6211167,synthetic,180.22000617087946,172.05575038943093,2.250042852066656,False,False
2023-09-29,174.57348043406793,176.29707517737776,174.56889500261084,176.26104027011232,8262691,synthetic,180.22000617087946,172.05575038943093,2.2127669465452464,False,False
2023-10-02,176.52224198286362,177.7108110943048,175.93652677232268,176.13902085199877,11972110,synthetic,178.63169495926905,172.05575038943093,2.1814467590764517,False,False
2023-10-03,176.014103909867,176.49824917771318,174.9524769755062,175.47768373139746,5493459,synthetic,178.63169495926905,172.05575038943093,2.136041433585776,False,False
2023-10-04,175.477337356369,176.45840788129144,174.8326846246913,175.38730599059247,5445645,synthetic,178.63169495926905,172.05575038943093,2.099590135229659,False,False
2023-10-05,175.58758814500354,176.2619331148277,171.7196360637689,172.65424123262454,6898735,synthetic,178.63169495926905,172.05575038943093,2.274069200646028,False,False
2023-10-06,172.89256713514573,173.57730795863358,170.2515627605979,170.35000214373164,10789056,synthetic,178.63169495926905,171.7196360637689,2.3491889147452896,False,True
2023-10-09,170.16594033938782,170.99485951719222,167.7612771769947,168.27422080176544,7840583,synthetic,178.63169495926905,170.2515627605979,2.412359873706164,False,True
2023-10-10,168.40363299388073,169.316024585436,166.32211685791594,166.73569830443344,9476461,synthetic,178.63169495926905,167.7612771769947,2.453899006121442,False,True
2023-10-11,166.44223963586208,167.6002721412331,166.33877176021923,167.40658939270583,5237093,synthetic,178.63169495926905,166.32211685791594,2.3687276757566145,False,False
2023-10-12,167.98676140730586,169.2985105243082,164.63437165047026,166.0198970345456,10145563,synthetic,177.74440215411266,166.32211685791594,2.5326856184767093,False,True
2023-10-13,166.05515661568643,166.44225205218822,165.3560855831248,165.46710898317366,5471981,synthetic,177.74440215411266,164.63437165047026,2.4293628220900456,False,False
2023-10-16,165.5714096886854,167.69687258437602,164.20649037089927,167.55088338147507,9982019,synthetic,177.74440215411266,164.63437165047026,2.50514992147481,False,False
2023-10-17,167.44248013255697,168.51732131697597,166.4173677049843,167.02755580930247,6035435,synthetic,177.7108110943048,164.20649037089927,2.4762073279403007,False,False
2023-10-18,167.0132918288851,169.25811020417643,166.58244062372276,168.2356652805764,11009041,synthetic,177.7108110943048,164.20649037089927,2.490454631691256,False,False
2023-10-19,168.58025793809634,168.65419189794792,166.61156463491727,166.79775045387356,7072931,synthetic,177.7108110943048,164.20649037089927,2.458466962501213,False,False
2023-10-20,166.53423985678916,166.7507288986979,165.01024802835707,166.51391776826728,6286544,synthetic,177.7108110943048,164.20649037089927,2.4105409241451614,False,False
2023-10-23,166.29846825297656,166.51228751065608,163.8307566979973,165.06513056826196,7356934,synthetic,177.7108110943048,164.20649037089927,2.4300137917255062,False,False
2023-10-24,165.72236744980023,166.27349787125456,163.23713903633464,164.57636057498922,5005772,synthetic,177.7108110943048,163.8307566979973,2.473324151953679,False,False
2023-10-25,164.63321951322996,166.070109808826,164.22944337013558,165.9278277656819,6155860,synthetic,177.7108110943048,163.23713903633464,2.4281343152920174,False,False
2023-10-26,165.94238932083962,166.0462501621947,162.902466626752,163.2804660376157,9189699,synthetic,177.7108110943048,163.23713903633464,2.4792521167313524,False,False
2023-10-27,162.9569038855311,165.42631103982885,162.35338478371645,163.99113730594235,7105455,synthetic,177.7108110943048,162.902466626752,2.521657412401427,False,False
2023-10-30,163.9268223574681,164.95466519923042,163.91891741745133,164.39907746439448,7477010,synthetic,177.7108110943048,162.35338478371645,2.4155210102141176,False,False
2023-10-31,164.5843076414705,164.75260619562226,162.90942322053314,163.5176240596113,10650606,synthetic,176.49824917771318,162.35338478371645,2.3746397219909037,False,False
2023-11-01,163.80183516866873,165.26837597153087,160.88456156693232,161.3369297772608,5866511,synthetic,176.45840788129144,162.35338478371645,2.5181521993200215,False,True
2023-11-02,161.55958092114304,162.69716253605299,160.45072572932335,161.48537234253925,7771242,synthetic,176.2619331148277,160.88456156693232,2.498743956992137,False,False
2023-11-03,161.62592981933687,162.1742148987037,160.24419606509622,160.71770232201263,6302971,synthetic,173.57730795863358,160.45072572932335,2.4581207338932325,False,False
2023-11-06,160.46773326456517,161.74984246949526,159.23425908788096,161.1097972472404,8379934,synthetic,170.99485951719222,160.24419606509622,2.462225208730452,False,False
2023-11-07,160.92834913186115,162.37265367020885,160.16175075700139,161.1814391401614,7322245,synthetic,169.316024585436,159.23425908788096,2.444273616193096,False,False
2023-11-08,161.5212400634902,163.93061003514867,160.46608045196655,163.67850438589923,5323603,synthetic,169.2985105243082,159.23425908788096,2.5171490424065985,False,False
2023-11-09,163.62272476578153,163.71737447149692,163.2744680284488,163.3476190008481,5491633,synthetic,169.2985105243082,159.23425908788096,2.3689888567381354,False,False
2023-11-10,163.6100926592824,163.94520061592982,161.49104184095262,161.8139979615704,10966339,synthetic,169.25811020417643,159.23425908788096,2.37507242232664,False,False
2023-11-13,161.58725653814986,162.54085915078946,161.584408752943,162.1269395103123,5398392,synthetic,169.25811020417643,159.23425908788096,2.2737422777209124,False,False
2023-11-14,161.95463740103284,162.72027265557477,161.78552787747222,162.50300178565772,10478967,synthetic,169.25811020417643,159.23425908788096,2.1780995991767442,False,False
2023-11-15,162.44077793933266,166.29613656546047,162.35011383307466,164.6427022039282,11412183,synthetic,169.25811020417643,159.23425908788096,2.304379822977392,False,False
2023-11-16,164.58578682822466,167.96038050110212,163.75138969499272,165.9865630405727,8260672,synthetic,168.65419189794792,159.23425908788096,2.4404234646296783,False,False
2023-11-17,165.92467137670457,167.23465202702906,164.62489287478448,166.58689235969166,7184719,synthetic,167.96038050110212,159.23425908788096,2.4525188708878853,False,False
2023-11-20,166.54794812201746,170.18061235899188,166.48968425488226,168.94649331962964,10434221,synthetic,167.96038050110212,159.23425908788096,2.5409766732608663,True,False
2023-11-21,168.95540786555324,169.0404648396018,167.09556169305694,167.0991581220598,11875614,synthetic,170.18061235899188,159.23425908788096,2.4983999927811524,False,False
2023-11-22,167.50623889642188,169.70910618926024,164.2464156763143,166.1316271660351,5842990,synthetic,170.18061235899188,159.23425908788096,2.7101350299357794,False,False
2023-11-23,166.0037270300485,166.0173999848954,164.07817419346856,164.72265559090812,11750569,synthetic,170.18061235899188,159.23425908788096,2.663229168695119,False,False
2023-11-24,164.83310840339362,165.1921923124511,163.20771825348226,164.15611951249326,11606157,synthetic,170.18061235899188,159.23425908788096,2.614746660857529,False,False
2023-11-27,164.39581448922908,164.56736313568615,161.1885590221919,162.07311444277724,5997998,synthetic,170.18061235899188,159.23425908788096,2.669322193188724,False,False
2023-11-28,162.13574570766272,163.60672312817925,161.49429622740277,163.0875649261078,5383168,synthetic,170.18061235899188,159.23425908788096,2.6295439580164213,False,False
2023-11-29,163.11313369092534,163.11437273369862,161.42483675204736,162.78422532259606,10004470,synthetic,170.18061235899188,159.23425908788096,2.5624005311331954,False,False
2023-11-30,162.2187479677224,163.5225833856726,159.49507264341986,160.57575659346253,5543679,synthetic,170.18061235899188,159.23425908788096,2.6670512604988765,False,False
2023-12-01,160.49308038007462,160.7247509604772,157.72060620109326,159.08006196196814,9205634,synthetic,170.18061235899188,159.23425908788096,2.691129367562095,False,True
2023-12-04,158.85793365738184,160.36889817131356,156.6446796465771,159.59001692797816,5453294,synthetic,170.18061235899188,157.72060620109326,2.764921450217408,False,False
2023-12-05,159.99756660971457,161.2728189740792,159.6677598656013,160.89722053865475,9834529,synthetic,170.18061235899188,156.6446796465771,2.6876272070662393,False,False
2023-12-06,160.63514413685033,165.77495799357803,160.52869952027606,164.0007839676253,6621934,synthetic,170.18061235899188,156.6446796465771,2.870386583225934,False,False
2023-12-07,163.7688340104648,168.7002813412727,162.28307165831956,168.61916586107688,5673336,synthetic,170.18061235899188,156.6446796465771,3.123731090349306,False,False
2023-12-08,168.43705762064477,169.4637252424451,168.08734636736935,169.3210491586905,5466306,synthetic,170.18061235899188,156.6446796465771,2.998920217829766,False,False
2023-12-11,169.42123826625078,170.68960508824136,166.97215469468895,167.78517666480363,6319920,synthetic,170.18061235899188,156.6446796465771,3.050243801809955,False,False
2023-12-12,167.59487581294056,168.1962007173011,164.46804317104846,164.47796376256423,8785265,synthetic,170.68960508824136,156.6446796465771,3.09866621212729,False,False
2023-12-13,164.1570925998299,165.2294973750485,163.81705469044047,164.93382504559085,5536470,synthetic,170.68960508824136,156.6446796465771,2.9782216744473438,False,False
2023-12-14,165.07711901902582,165.2090694927684,162.28897754496475,163.71070185566967,10615913,synthetic,170.68960508824136,156.6446796465771,2.974069551115652,False,False
2023-12-15,163.94448275009213,164.18303706649485,162.4146016489754,163.10826700771872,9228939,synthetic,170.68960508824136,156.6446796465771,2.8879528272873514,False,False
2023-12-18,163.55532958140162,165.37323119414603,161.0769282000164,162.20622495637866,7081114,synthetic,170.68960508824136,156.6446796465771,2.9885492677760856,False,False
2023-12-19,161.9932097001412,163.3932258716795,161.0212683267792,162.02915134683323,11906137,synthetic,170.68960508824136,156.6446796465771,2.9445070018563877,False,False
2023-12-20,161.7254235126746,164.15967739991234,161.34011891728292,163.7084214184443,9609774,synthetic,170.68960508824136,156.6446796465771,2.93558210762589,False,False
2023-12-21,163.6846618112096,164.59543529405911,163.05898940773335,163.99058079295625,9703891,synthetic,170.68960508824136,156.6446796465771,2.8356438061044527,False,False
2023-12-22,163.82500886955089,164.6418978498946,161.6652909071715,163.7839414240981,6217625,synthetic,170.68960508824136,156.6446796465771,2.8457126015772127,False,False
2023-12-25,163.8530062143889,164.6767692202565,161.777762350124,162.22758840443268,9975330,synthetic,170.68960508824136,156.6446796465771,2.8495193350454473,False,False
2023-12-26,162.18483027109818,162.84094426907964,157.31750986783052,159.71868433607187,8914356,synthetic,170.68960508824136,156.6446796465771,3.0405132683457095,False,False
2023-12-27,159.406730656156,161.04307948663904,156.9959239325051,159.02429070319192,11892095,synthetic,170.68960508824136,156.6446796465771,3.1124162887591553,False,False
2023-12-28,158.75486187560077,160.1755785942712,158.7148668599883,158.98134370880527,8345981,synthetic,170.68960508824136,156.6446796465771,2.9944373920108522,False,False
2023-12-29,159.2721527318666,162.07475261457625,158.56551132367912,161.6979878628007,9746080,synthetic,170.68960508824136,156.6446796465771,3.0312090990741583,False,False
2024-01-01,161.49151546476693,162.41674240342337,160.8243259664044,161.93570870570173,7387902,synthetic,170.68960508824136,156.6446796465771,2.928438194641646,False,False
2024-01-02,161.803355296931,164.0039941334463,161.28396929861924,163.48537019336305,5281271,synthetic,170.68960508824136,156.9959239325051,2.913551526083461,False,False
2024-01-03,163.35802855698583,164.39788387249547,161.66199258310604,162.7546256809924,5895416,synthetic,170.68960508824136,156.9959239325051,2.9008615091767442,False,False
2024-01-04,162.77458103880875,163.07636050405063,160.257485787724,160.98080459692622,11069039,synthetic,170.68960508824136,156.9959239325051,2.8950053096874506,False,False
2024-01-05,160.9868705435147,161.50760526786118,158.9981811172512,159.55739979322317,10166851,synthetic,170.68960508824136,156.9959239325051,2.8674637983247746,False,False
2024-01-08,159.90835958825662,161.0660642594126,157.60566478047906,158.50546684425865,7552748,synthetic,170.68960508824136,156.9959239325051,2.9098163469396865,False,False
2024-01-09,158.8837019655067,162.25110392105591,157.94249524759866,161.7641366342592,9884773,synthetic,168.1962007173011,156.9959239325051,3.0097300845480843,False,False
2024-01-10,161.779724547539,162.1577499460734,158.9062635725608,160.55170629092896,5030545,synthetic,165.37323119414603,156.9959239325051,3.026998390902694,False,False
2024-01-11,160.51266495878588,163.29839020142109,159.6324020774538,161.86734176143355,5260270,synthetic,165.37323119414603,156.9959239325051,3.072640514693022,False,False
2024-01-12,162.21533251134025,162.94823121899705,160.25557374521748,160.53040391385838,8550639,synthetic,165.37323119414603,156.9959239325051,3.04549886891349,False,False
2024-01-15,160.36535524667548,162.56547283206496,159.6611954237022,161.98828048416937,9374749,synthetic,165.37323119414603,156.9959239325051,3.0354116217312948,False,False
2024-01-16,161.97943222232203,164.22116501791527,161.5365802650757,162.61729062857052,11559105,synthetic,164.6767692202565,156.9959239325051,3.010352559667599,False,False
2024-01-17,162.847626005521,162.93756384080578,161.68268676060708,162.41544633685953,10317613,synthetic,164.6767692202565,156.9959239325051,2.884961453991249,False,False
2024-01-18,162.3125096348236,162.437188448172,162.20622462866703,162.3915609342343,6801314,synthetic,164.6767692202565,156.9959239325051,2.695390194385087,False,False
2024-01-19,162.1991270034513,162.80796567131,160.8332344510658,161.42835061345554,10705953,synthetic,164.6767692202565,156.9959239325051,2.6439145533750232,False,False
2024-01-22,161.56415781545442,163.5617355430406,160.23658308526336,162.14880712644214,8440592,synthetic,164.6767692202565,156.9959239325051,2.692574403689468,False,False
2024-01-23,162.0626357136994,162.40539945947387,160.9206897549276,161.49164080061857,10782213,synthetic,164.39788387249547,156.9959239325051,2.6062983537506685,False,False
2024-01-24,161.49698666632545,162.04611837259594,158.20366374145223,159.67022442362983,6216438,synthetic,164.39788387249547,156.9959239325051,2.694595230707314,False,False
2024-01-25,159.75253341424366,159.95000495338897,156.72350352071058,157.79130588212712,5183582,synthetic,164.39788387249547,157.60566478047906,2.7325885308481053,False,False
2024-01-26,157.3058517523581,159.89164928050243,156.5960907272388,158.08647743900258,5403848,synthetic,164.39788387249547,156.72350352071058,2.772800675306358,False,False
2024-01-29,158.10002639377268,160.72907827093186,156.91112066745058,160.50118311315535,11936187,synthetic,164.39788387249547,156.5960907272388,2.8474547416045675,False,False
2024-01-30,160.49589769848316,162.6085845780183,159.74593686141193,160.78228581754445,5563814,synthetic,164.39788387249547,156.5960907272388,2.8485399541046967,False,False
2024-01-31,160.82095981271382,161.22127561868535,160.28103330410102,160.6403887131007,11575473,synthetic,164.39788387249547,156.5960907272388,2.7122329798532427,False,False
2024-02-01,160.15559941836736,161.34852434834124,159.3879033760141,161.11318890903024,10089076,synthetic,164.22116501791527,156.5960907272388,2.6585464078870933,False,False
2024-02-02,160.75338602443153,163.76437786896477,159.69848892550402,163.15257507747617,6022273,synthetic,164.22116501791527,156.5960907272388,2.759070874713783,False,False
2024-02-05,162.92934047210835,163.57965165585395,161.00393123029494,163.5300673241848,11048521,synthetic,164.22116501791527,156.5960907272388,2.745974414059871,False,False
2024-02-06,163.67244420648998,164.37197311548553,162.70316014095388,162.93511748428753,6009472,synthetic,164.22116501791527,156.5960907272388,2.6690343112364268,False,False
2024-02-07,162.36222558375027,165.61683149093744,161.22733035884602,164.6864907246525,6003091,synthetic,164.37197311548553,156.5960907272388,2.7919247984403555,True,False
2024-02-08,164.03804807704836,165.7202966325137,162.94063754027755,165.39442453788706,9028653,synthetic,165.61683149093744,156.5960907272388,2.7910486765686273,False,False
2024-02-09,165.58303557836123,168.49446967956553,165.20381664322684,167.85201001198163,7018229,synthetic,165.7202966325137,156.5960907272388,2.8267347022664886,True,False
2024-02-12,167.98653749129744,169.9337751199143,167.7932567720144,168.18291995377191,7035765,synthetic,168.49446967956553,156.5960907272388,2.777719248383161,False,False
